wallet,score,tx_count,unique_assets,total_amountUSD,avg_amountUSD,std_amountUSD,active_days,session_count,recent_tx_ratio,flash_like_score,graph_centrality,clique_score,num_deposit,num_borrow,num_repay,num_withdraw,num_liquidation,mean_tx_session,std_tx_session,time_decay_score,behavior_cluster,flag_suspicious,profile_tag
0xc319bcfd24e50fcf932c98b43bf7ab10460f7ab2,32.494956658248896,0.674957511275989,14.52729387698963,-0.008191304939162704,-0.024798998167706893,1501.0179006184114,1.7619355796883094,1.2509734713316716,-0.022027065928468672,2930.5565167749323,14.527293876989628,0.0,35,0.0,0.0,0.0,0.0,1.2823987476195091,4.35813493096065,-0.006807914288187322,1,0,Normal
0xd4fb80151838cf92cd46588f02bf43bf3f945baa,32.3930409434583,5.114957282823923,13.176189019491485,-0.008456999229339067,-0.025212605360368238,70.25494243117865,9.442658891533087,8.097456312311301,-0.022027065928468672,170.772639022,13.176189019491485,0.0,249,0.0,0.0,0.0,0.0,1.979322671014462,5.422975817312331,-0.00680791418100725,1,0,Normal
0xcfc50541c3deaf725ce738ef87ace2ad778ba0c5,32.25879311115792,3.143929346856382,11.82508416199334,6.3223764538762435,2.020978687720588,9332498.006359586,16.952699463114648,8.44323827397694,-0.022027065928468672,5200970.2776933545,11.82508416199334,0.0,154,0.0,0.0,0.0,0.0,0.24839149377190198,1.8051038169731857,-0.006807914202353843,1,1,Whale
0x1fd7aa4c703715a21bbaf83336f42920d074d919,32.028273353369315,1.9613125852758577,13.176189019491485,0.02124816773697128,-0.00996061280900549,33347.44063897618,8.247879709690565,4.017229164656775,-0.022027065928468672,21180.10417722602,13.176189019491485,0.0,97,0.0,0.0,0.0,0.0,1.0110402302076504,3.442966114074513,-0.006807914287771333,1,0,Whale
0xbd91ed15a05372a1fa9f9dc472c7506ae946fd8b,32.01731639898293,0.1977612741470055,14.52729387698963,-0.008486251832097544,-0.0252184404449194,0.04922751683947555,0.22579091731935386,0.07531480166850268,-0.022027065928468672,0.04232398,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,5.861573728944627,9.90083387229189,-0.006807912895829763,1,0,Normal
0xc22e2e7f7714bb08ced43e0a41b2db13f45e715b,31.963272741469318,0.1977612741470055,14.52729387698963,-0.008486206573123168,-0.0252182527170458,0.43279326328937917,0.05510817705613658,0.006158409335375109,-0.022027065928468672,2.1962310990000002,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,9.93195149012251,15.621759747630513,-0.0068079142611063735,1,0,Normal
0x8c97da9740d23f9b126620c5ead7f1c7e16340ab,31.96326551942006,0.1977612741470055,14.52729387698963,-0.008486219114353386,-0.025218304736308577,0.2753502613443556,0.05510817705613658,0.006158409335375109,-0.022027065928468672,2.55607755144,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,9.93195149012251,15.621759747630513,-0.006807914261846874,1,0,Normal
0xd299f46b223ba3047fec3ba1d6d19f96d4f52127,31.96318652904982,0.1977612741470055,14.52729387698963,-0.008486200778856414,-0.025218228683240522,0.5745128976331576,0.05510817705613658,0.006158409335375109,-0.022027065928468672,2.20802339,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,9.93195149012251,15.621759747630513,-0.006807914261846874,1,0,Normal
0x7f3c703cbcd18acf9b2d85bc4b59a770d2307ae6,31.962924356932977,0.1977612741470055,14.52729387698963,-0.008486213051542322,-0.0252182795886192,0.4101913667281998,0.05510817705613658,0.006158409335375109,-0.022027065928468672,0.26686671100000003,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,9.93195149012251,15.621759747630513,-0.006807914261846874,1,0,Normal
0xbaf4372857ea838a9693d86421d12a4c7af91985,31.960049580339785,0.1977612741470055,14.52729387698963,-0.008485007052667389,-0.02521327727454808,2.7256828879589037,0.05510817705613658,0.006158409335375109,-0.022027065928468672,22.03102707211376,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,9.93195149012251,3.7893619039128574,-0.006807914267635538,1,0,Normal
0x8227dd709351e569cc9890b1eba3a294d7886d18,31.947278089998537,0.1977612741470055,14.52729387698963,-0.008486215272975372,-0.02521828880281171,0.4932880811308689,0.05510817705613658,0.006158409335375109,-0.022027065928468672,0.13860039606,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,9.93195149012251,3.7893619039128574,-0.006807914050204472,1,0,Normal
0xe18ed82de38ee79a475624b1a5f2783d4d7c62ef,31.944996739247607,0.1977612741470055,14.52729387698963,-0.00848622411757422,-0.025218325488966395,0.2405007565388619,0.05510817705613658,0.07531480166850268,-0.022027065928468672,0.00015,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,5.861573728944627,7.22402575520601,-0.006807914262808543,1,0,Normal
0xcbf248983d465da9cf6353dfe09fb34c90fff7ff,31.909025453963825,0.1977612741470055,14.52729387698963,-0.008486235517307103,-0.02521837277345844,0.10143279771779444,-0.11557456320708069,-0.06299798299775247,-0.022027065928468672,0.72252187,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,22.143084773656156,-0.15477071065969553,-0.006807914260187651,1,0,Normal
0x4820e8f84b94428abafeb4ec43983de3bdff8e3b,31.9090252997286,0.1977612741470055,14.52729387698963,-0.008486188101575112,-0.02521817609965694,0.43913800621463056,-0.11557456320708069,-0.06299798299775247,-0.022027065928468672,2.81264206,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,22.143084773656156,-0.15477071065969553,-0.006807914260187651,1,0,Normal
0x33ad49856da25b8e2e2d762c411aeda0d1727918,31.909025274549073,0.1977612741470055,14.52729387698963,-0.008486240207072945,-0.025218392225948943,0.16364988707272884,-0.11557456320708069,-0.06299798299775247,-0.022027065928468672,0.849153437,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,22.143084773656156,-0.15477071065969553,-0.006807914249635426,1,0,Normal
0x3533b0b2f5e079cae7669ea25eaf30457e2ed0b3,31.909025235121458,0.1977612741470055,14.52729387698963,-0.00848616923112196,-0.02521809782766574,1.1112823968995167,-0.11557456320708069,-0.06299798299775247,-0.022027065928468672,6.701767869,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,22.143084773656156,-0.15477071065969553,-0.006807914269426456,1,0,Normal
0x398e792451c8c986e88e0cbf6b9f46fd698bf3ac,31.909021863920767,0.21850893663087437,14.52729387698963,-0.008486216932905716,-0.02521830782676612,0.3745089446965908,-0.11557456320708069,-0.06299798299775247,-0.022027065928468672,1.7596329700000002,14.527293876989628,0.0,13,0.0,0.0,0.0,0.0,24.178273654245096,-0.15477071065969553,-0.006807914258847637,1,0,Normal
0xe8eabec7ce9e8bf78a766e8556e542bc2c9446ae,31.90902160222226,0.1977612741470055,14.52729387698963,-0.008485494854016742,-0.025215300606082215,0.6058459589580067,-0.11557456320708069,-0.06299798299775247,-0.022027065928468672,17.70195765947885,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,22.143084773656156,-0.15477071065969553,-0.006807914257240389,1,0,Normal
0xda64c16acfe6c0efa24e4337e2124646c8a0eea2,31.90902138704298,0.1977612741470055,14.52729387698963,-0.008486087065818826,-0.02521775701752025,3.477771135536401,-0.11557456320708069,-0.06299798299775247,-0.022027065928468672,1.01,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,22.143084773656156,-0.15477071065969553,-0.006807914262854446,1,0,Normal
0x5141a72130dddf729a5c9e86b780a3c03fa8f549,31.90899411292378,0.1977612741470055,14.52729387698963,-0.008486135689550603,-0.025217958701935314,1.0302315165814582,-0.11557456320708069,-0.06299798299775247,-0.022027065928468672,0.29322,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,22.143084773656156,-0.15477071065969553,-0.006807914268789746,1,0,Normal
0xcd51291e5c65c3b939a58c38ea6e0d6eea46b290,31.907794728983912,0.1977612741470055,14.52729387698963,-0.008485514886343807,-0.025215383697363338,1.0801486595657062,-0.11557456320708069,0.006158409335375109,-0.022027065928468672,9.690628011500161,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,9.93195149012251,7.73349451848541,-0.006807914240442117,1,0,Normal
0xdf7bdb2d8e3c2c39b9367d887d497d450ad1c597,31.894140271860877,0.3222472490502186,14.52729387698963,-0.008482968422671799,-0.025209365379739532,25.20927529410636,0.22579091731935386,0.07531480166850268,-0.022027065928468672,2.93130605,14.527293876989628,0.0,18,0.0,0.0,0.0,0.0,9.93195149012251,11.000920959993422,-0.006807913869477462,3,0,Normal
0xecd02810db92ff027ea1b0850d46bda963676d74,31.651216796235488,0.21850893663087437,14.52729387698963,-0.008482978380592336,-0.025205908078644906,83.1000161874871,0.3964736575825712,0.21362758633475784,-0.022027065928468672,301.29380309,14.527293876989628,0.0,13,0.0,0.0,0.0,0.0,3.0123092961201094,6.845370256221257,-0.006807913128793443,3,0,Normal
